,InverterTemp,WindSpeed,CoolantTemp,CoolantPressure,RadialVibX,RadialVibY,ActivePower,ReactivePower
2022-12-01 00:00:00,44.348974762995894,12.035132903210917,40.05299074135732,12.974347826505557,0.4075419390568262,0.4376219126990872,11.655216202355616,41.34766623322525
2022-12-01 00:10:00,36.29038198047832,13.726758411609941,32.86096044511816,14.760719303940931,0.3844478823627948,0.441878219752274,32.49096549668252,20.560035801524858
2022-12-01 00:20:00,45.60439396756571,8.665941471587958,26.727744282500364,13.854963425008545,0.36726725048023584,0.4541037536108645,19.18998274197552,16.325213076106806
2022-12-01 00:30:00,45.447802493601586,9.029925583990915,43.62147256573205,16.39815378698482,0.30670768381750463,0.4386828898445483,25.591788725095103,29.787845784243764
2022-12-01 00:40:00,39.93290400101952,8.897686925112907,37.168393604073614,13.795339401473802,0.36919492491290296,0.3951027261043191,21.872669611110187,27.34953695620152
2022-12-01 00:50:00,27.653006461504056,7.317622655954357,31.341149289592135,16.524275255637132,0.3667730217291791,0.4832601726955632,18.149357158791037,27.25167308420758
2022-12-01 01:00:00,41.85712354282383,7.949466476553749,34.21994487240255,16.290876495151416,0.35805656188395774,0.44130032432803395,22.26857410350668,21.99649086898436
2022-12-01 01:10:00,44.16436149009998,8.836814701111663,33.78572695764648,15.24342736106392,0.3323612555641042,0.45919304622283236,28.242770599583505,27.079692928132907
2022-12-01 01:20:00,47.43498819097261,8.417951546928963,30.167334571537737,15.205915523434804,0.33755817987045067,0.3891375964502982,20.83360570442991,37.316376601972685
2022-12-01 01:30:00,42.597984555898925,11.243470859047273,32.2845355816538,15.442357001922865,0.3115090462457258,0.45811746404265,28.34940068245045,30.063082754015678
2022-12-01 01:40:00,38.068170539699615,12.238667846453064,39.835032512730315,14.55864283760595,0.3487207858899536,0.3972631204316394,23.11175269069377,18.647259600388452
2022-12-01 01:50:00,38.724940017641856,10.683122958634081,43.41370468634086,17.140453535349042,0.30367166169884047,0.44003490521454924,49.9541966526851,33.33566670863984
2022-12-01 02:00:00,41.15240765295897,10.629634253151828,35.98198519362968,15.112491848132954,0.33274655128953595,0.4131139018067915,17.006978956405675,28.78379996479946
2022-12-01 02:10:00,42.750874943901856,12.990280998576402,35.7722970024799,14.225407079289207,0.3485116178417419,0.4379698519327555,34.49710177392827,20.870617555740992
2022-12-01 02:20:00,32.77688490524542,9.357627901014837,44.17085972855915,16.846919984051596,0.3075431429330539,0.4833605259852042,27.053807093029512,10.38375560475874
2022-12-01 02:30:00,43.12933917250836,9.452169108696012,33.74343790933266,13.674122542801973,0.3309028150532348,0.3590185727100773,27.57666111997313,15.430707014540326
2022-12-01 02:40:00,48.97483319909688,9.445971898226931,40.04678665973773,15.239240270938636,0.35488249355281803,0.4373483750083549,30.88328351776646,29.80861771345716
2022-12-01 02:50:00,41.578365170460934,9.486116081431048,31.739656650748692,16.03242766918085,0.3444976652556431,0.4027369447688341,23.08292581350326,26.854417852151276
2022-12-01 03:00:00,33.03554006416632,7.893542141984847,27.105368357109786,15.205035723796751,0.3529827252656673,0.4057536966764196,14.915270227066497,20.618245997576082
2022-12-01 03:10:00,27.54946135475194,11.316967290968744,41.02690041328377,15.857979296423906,0.36094688944845676,0.4680211038147945,37.001380751242955,20.640446179948086
2022-12-01 03:20:00,45.92863113578923,10.33978721094304,32.79704339817238,14.26953302383696,0.35101843186608167,0.4115944159142438,36.48849260570746,20.540855832424523
2022-12-01 03:30:00,37.46684067954348,6.1728295645805105,33.458826617771386,14.837519592816781,0.34151474584433444,0.34640193022074045,14.705423421373364,41.543883532109284
2022-12-01 03:40:00,47.71364051573266,8.40762617315141,38.614859801827876,13.992206338935322,0.336687626187168,0.34194897265367963,18.81701169168919,40.15346221582616
2022-12-01 03:50:00,38.1019885726712,10.987673175554763,24.233288763679518,15.946512450211621,0.35559721267777783,0.42679099904684514,10.963723477571417,25.27080511288894
2022-12-01 04:00:00,44.38200210878535,11.912725317622774,39.0412589909331,14.93325107149801,0.28886305975635124,0.3965334754860166,22.855882809719503,13.786515571412064
