,InverterTemp,WindSpeed,CoolantTemp,CoolantPressure,RadialVibX,RadialVibY,ActivePower,ReactivePower
2022-12-01 00:00:00,46.27425726160088,10.635528640580526,41.63772367070648,12.887902253952975,0.1650669013236992,0.28209163977798063,44.6132723108392,12.366948536642866
2022-12-01 00:10:00,37.25226598044918,7.222742754464448,30.874466061440025,15.101859719068328,0.19499916079998109,0.19312181025510938,18.33338947097704,32.43860102985223
2022-12-01 00:20:00,40.677371487459595,12.411307059856085,26.548167242078698,15.990597601733368,0.2236862607178329,0.19168163264748217,20.108163941488893,32.037832919310475
2022-12-01 00:30:00,40.54723623236724,8.227762153624004,34.128662197888396,16.47954726238485,0.2539931807295566,0.26511538970614723,16.875522896731145,22.12163637630717
2022-12-01 00:40:00,31.326345229391634,8.18059988916877,38.179118381953685,15.655105823173761,0.19568455101382484,0.2792013414959484,20.382058798160383,3.9842351801115825
2022-12-01 00:50:00,40.32999085175423,11.61521924052022,23.6673151967696,15.551157259782862,0.17577476921330623,0.3463006922180519,12.251156599835982,34.55851678417983
2022-12-01 01:00:00,36.833506826584056,8.280338238557757,34.368712603550506,16.47121159909819,0.17703053935696092,0.2695760188779085,24.061237944370863,16.03833083647414
2022-12-01 01:10:00,37.65603640608586,8.291680941448265,26.010155183289157,16.15857175337589,0.24624574549584008,0.23021726777578544,9.921683561792506,21.648620122795286
2022-12-01 01:20:00,37.632061492296664,10.67819862329879,34.877732678730986,15.568557405391775,0.21569463176367534,0.2685999268446694,22.525626342803744,27.19031314947557
2022-12-01 01:30:00,39.532765677509964,7.818635148606788,35.04976374747549,15.225751250545883,0.20194026158013864,0.2862073852563687,25.356113136647767,35.16925399469774
2022-12-01 01:40:00,40.057879868154366,10.478514354806626,37.03934984469896,14.748545969816353,0.16858310587468273,0.22851222325489756,44.83070309980452,6.535197185985112
2022-12-01 01:50:00,44.444479592098396,14.386065611447009,38.58030377115849,14.178163996682489,0.17746164890722568,0.2460464573657136,28.849643530258636,22.01419681230544
2022-12-01 02:00:00,44.0375296025798,12.86881164592135,29.415603664293595,15.275169858406336,0.1898047553487963,0.2932503806604225,29.656134993043597,23.295757904786175
2022-12-01 02:10:00,40.47727667820063,10.946701853764221,37.32745762193733,15.148295188403235,0.13869665427906433,0.29166711567999015,30.420355302638576,28.000860034298206
2022-12-01 02:20:00,37.3210631095115,9.480157164923668,37.910854652652404,15.619270721521163,0.1109033230487306,0.25080123460732745,26.856542703345767,13.095419426978815
2022-12-01 02:30:00,43.893294766832895,10.016020028495308,45.79462997890285,14.374175729040179,0.1612133778566396,0.24491124261052324,26.61637576005976,32.04960696725277
2022-12-01 02:40:00,51.27396119473839,12.315897298291393,32.25437563169027,14.108820783924362,0.1883543565692807,0.3128821023262616,19.72840714507514,23.529826659835262
2022-12-01 02:50:00,38.37173600078336,9.902426727734808,41.33222632200718,14.108785828815448,0.19544594604892246,0.20972806111423017,33.73028961528541,-1.0714328678961103
2022-12-01 03:00:00,43.94983185957672,10.342264748192136,37.21892576208087,15.980959673555036,0.1826747254243188,0.29327617235976167,28.555772724791225,31.10193458439859
2022-12-01 03:10:00,44.87471437764541,12.190636580681282,34.33891429704692,15.131075543830168,0.2110126445672331,0.3356501878577043,3.8079942398033175,9.525513007522235
2022-12-01 03:20:00,42.92342312151494,10.440728975420551,40.92504696969428,14.361993025701949,0.18764795678405544,0.22878188100863245,31.861954591424563,21.846052509923158
2022-12-01 03:30:00,36.0728020849757,12.80751295232779,43.585133461188946,14.523337513145623,0.20425443780656313,0.2719309400135526,29.364212180773503,21.95985086847812
2022-12-01 03:40:00,41.12796076121568,7.994920185253465,35.92223800799864,13.362689767261973,0.193302550330459,0.24710612835390205,25.591460570240912,36.220632696687886
2022-12-01 03:50:00,37.56993711031461,9.210624815544202,35.84304155013324,13.997317785454273,0.23038350227939497,0.19761029169438082,24.241632012027004,24.940650289483212
2022-12-01 04:00:00,38.05811530086627,14.263162210653304,30.82907723999404,13.76765190079329,0.17586654984304323,0.2264583231544997,24.181353104837296,26.14225557544192
2022-12-01 04:10:00,41.835122643941965,11.043866846703892,39.360172537963784,14.933690323195968,0.19227249438881097,0.20342074144947464,29.411730655094168,28.657708075665724
2022-12-01 04:20:00,40.321821384215426,14.351387054199275,31.251402067535853,15.979466923359626,0.18653511816844381,0.2854063450974351,51.319783922776296,21.106010283047638
2022-12-01 04:30:00,36.855395659021326,9.198800833197051,44.316684060136524,15.339421149199364,0.22246264548785769,0.19442720536182084,14.699530348284108,8.685796295448299
2022-12-01 04:40:00,39.610990579102136,10.207401271693136,35.88459437820526,14.274549588523756,0.2263565677720695,0.27318463588753406,44.77039748751743,42.349696771713795
2022-12-01 04:50:00,37.74017063853785,10.578772876111898,41.110756404887844,15.399033963238764,0.19228595953535807,0.278804676813717,46.023541562886734,35.2496490693704
2022-12-01 05:00:00,32.30849725580333,11.577271925333852,19.670120295752312,14.511188909236212,0.16218349545984467,0.21789139502480276,40.61300427067741,29.88725088800758
2022-12-01 05:10:00,40.66044501379789,11.197660780737484,28.068362155809094,16.39580587668655,0.1501318598958806,0.24859963856939593,41.08072788877757,30.09354925257758
2022-12-01 05:20:00,45.315737645482116,8.47406341181343,31.97225983649635,15.716656050314187,0.20598052909498762,0.2698928666573282,17.268872396146186,27.19054884451751
2022-12-01 05:30:00,40.7945910586952,8.945363636475868,32.95309906729043,16.183402689066668,0.17463792151627353,0.24852071795725017,16.274783808253424,23.249453087193746
2022-12-01 05:40:00,40.4152415629252,11.148938448153556,34.227128490304054,16.644022613441077,0.19221694553100754,0.3036332711209084,26.179296772137672,34.045456540177106
2022-12-01 05:50:00,34.562451849552524,7.560344097616469,37.885609043658036,17.06391823472575,0.24020175761805565,0.25494919492227897,34.05874805268668,36.15495883986126
2022-12-01 06:00:00,36.62018746004551,11.187767419185615,35.97974436495464,12.681855797796793,0.1711007266535932,0.2500951042529938,27.806104585475175,23.881159970983184
2022-12-01 06:10:00,39.18883733600612,10.762408307398134,36.8753507836698,11.713763844907634,0.23376471557114814,0.2541741238991716,28.259937198716656,45.422790681477366
2022-12-01 06:20:00,36.25864768847085,10.49353842831613,27.412955361347557,15.557806663260088,0.2698282490595687,0.19198682435959763,30.5069662553857,7.8774971890954575
2022-12-01 06:30:00,35.857552088524415,11.309640709737957,40.41003374935474,14.459674676519267,0.22662116577527014,0.22648760907190923,28.051280002078887,32.59343062236556
2022-12-01 06:40:00,36.809113459986165,11.01504214958589,35.373850973079,14.992134812325848,0.1909407143589269,0.29028435583817835,43.82391583258994,11.264753218552547
2022-12-01 06:50:00,45.40718013379932,11.698111014544853,39.01505963355366,12.90241265161762,0.16519423226418456,0.3230832685211114,27.47943503531252,17.058385500229896
2022-12-01 07:00:00,34.32270808786868,9.714462831607856,38.82209496231451,14.365249056054067,0.18165490582888777,0.28150686300296024,23.243099695611562,15.160650934927972
2022-12-01 07:10:00,34.59558999217026,8.148116404249595,40.34525009084616,13.768170373030765,0.16731731487798648,0.28154833033722293,23.92913578710634,29.934825928473867
2022-12-01 07:20:00,31.93411764839245,11.566602625946818,39.44626772858351,14.31214339294228,0.14895797183960505,0.20220411650052483,6.578174001473759,0.02879726014286632
2022-12-01 07:30:00,46.00900811467172,9.93620476057586,37.91706450575451,14.735436096894176,0.18513366745092982,0.2588391565216565,8.207099445285976,40.133850197550444
2022-12-01 07:40:00,34.919007208683524,10.286002933829701,32.217517570391664,15.056338045200564,0.1653757671832644,0.23732792085854307,23.552007136978364,27.685818522767768
2022-12-01 07:50:00,36.538550072879914,8.97430847748477,28.801721720876564,15.98631495099313,0.16691644180886178,0.3182871520383068,28.314932250500966,24.48321940770176
2022-12-01 08:00:00,46.15773829125878,12.662015509538044,30.634064635953806,14.92099140089548,0.21150646000432577,0.22051316769119203,21.515606465300227,25.09224756410131
2022-12-01 08:10:00,39.342813286931154,10.06176624371139,32.047855840386276,15.123218548305932,0.21678185912188655,0.29865341217453323,20.589200263247704,18.292211610197036
2022-12-01 08:20:00,42.3803668671486,12.64767989654739,42.024364786433615,15.280359325362994,0.1881759237474787,0.2677547062809806,23.99548892870482,3.778232994973326
2022-12-01 08:30:00,47.22354365890501,9.36486078876045,52.31763844574418,14.463271668733261,0.20000488142277234,0.19341863452425273,37.30810563769657,10.391064830040841
2022-12-01 08:40:00,49.61838950813831,7.702506423923183,37.84797546605355,15.317943069833339,0.1914727486752635,0.2882928183739305,31.157834564611484,15.59919854026684
2022-12-01 08:50:00,39.71127896298471,7.991240388312675,36.4142509390432,15.577950308072307,0.20559524417392988,0.19982487845382643,10.383364200174437,29.467264227687586
2022-12-01 09:00:00,28.092232501899637,7.129070842257454,43.82282917563833,15.222219339231602,0.19632357772447595,0.2140484694545644,17.163106339896082,5.152476518223818
2022-12-01 09:10:00,39.391776856386116,10.70465974012239,41.58947591443918,15.13117951891583,0.21681879068903706,0.21255027984380728,23.329049459069925,21.85628046812642
